stim_id,gender,age,task_rt,face_width,face_length
face_3974,m,59,557.68,68.19,111.15
face_3975,m,36,293.4,59.85,118.77
face_3976,m,60,377.73,62.42,117.51
face_3977,f,56,520.47,60.59,113.08
face_3978,f,21,609.88,58.4,119.42
face_3979,f,29,365.19,62.8,111.57
face_3980,m,33,605.42,61.04,118.57
face_3981,m,24,437.18,62.52,114.16
face_3982,f,35,646.3,59.85,119.38
face_3983,f,51,974.75,61.92,114.88
face_3984,m,20,454.46,63.1,112.46
face_3985,f,27,486.82,63.269999999999996,115.43
face_3986,f,28,342.24,61.92,113.56
face_3987,m,56,358.19,64.86,111.44
face_3988,f,18,902.03,59.18,114.58
face_3989,f,24,409.41,62.489999999999995,115.1
face_3990,f,33,589.82,63.56,109.99
face_3991,f,48,485.02,59.41,112.84
face_3992,m,49,473.01,64.77,111.31
face_3993,f,57,851.27,61.22,112.42
face_3994,f,22,601.2,61.94,109.76
face_3995,m,26,842.41,64.56,108.85
face_3996,m,49,681.51,61.78,119.29
face_3997,f,26,435.69,63.019999999999996,111.71
face_3998,f,51,322.13,58.7,117.72
face_3999,f,46,457.72,60.53,113.48
face_4000,m,30,493.34,72.01,107.83
face_4001,f,25,700.61,61.05,116.89
face_4002,f,49,975.32,59.35,119.73
face_4003,m,27,396.02,65.59,115.06
face_4004,f,28,819.69,60.53,111.26
face_4005,f,21,1045.91,58.83,120.3
face_4006,f,39,296.03,62.019999999999996,113.37
face_4007,m,21,591.66,63.27,117.5
face_4008,m,37,423.3,61.44,116.26
face_4009,m,21,497.68,65.1,113.42
face_4010,m,27,508.39,63.38,110.55
face_4011,f,44,363.72,58.32,119.01
face_4012,m,39,415.45,65.57,116.74
face_4013,m,54,650.79,65.9,112.11
face_4014,f,20,563.37,61.13,113.84
face_4015,f,59,335.11,62.019999999999996,110.44
face_4016,f,48,415.22,65.8,108.29
face_4017,f,33,700.95,62.67,112.75
face_4018,f,59,796.3,61.21,115.98
face_4019,m,45,257.48,60.72,117.6
face_4020,m,37,596.21,64.98,116.76
face_4021,f,59,693.38,60.44,115.27
face_4022,m,24,316.77,60.79,114.32
face_4023,f,21,651.13,63.739999999999995,111.91
face_4024,m,38,445.09,62.37,112.72
face_4025,f,38,491.43,61.599999999999994,115.2
face_4026,f,56,658.4,62.790000000000006,113.29
face_4027,f,52,880.28,61.97,108.04
face_4028,m,43,574.47,66.05,114
face_4029,f,39,836.73,58.06,115.41
face_4030,f,29,739.18,65.48,114.41
face_4031,f,35,742.09,61.55,117.3
face_4032,f,30,469,63.010000000000005,112.84
face_4033,f,47,590.4,57.97,119.01
face_4034,f,53,751.61,62.400000000000006,113.26
face_4035,m,53,1343.72,66.37,111.78
face_4036,f,41,324.19,61.3,112.5
face_4037,f,28,625.93,64.63,110.99
face_4038,f,32,412.78,58.57,118.49
face_4039,m,43,348.81,58.08,119.86
face_4040,m,18,475.38,60.57,120.84
face_4041,m,45,837.23,68.13,111.41
face_4042,f,42,819.87,60.96,115.18
face_4043,m,34,747.99,63.92,113.83
face_4044,f,48,480.9,63.629999999999995,109.78
face_4045,m,55,350.14,65.77,116.4
face_4046,m,50,801.47,67.76,108.74
face_4047,f,26,658.88,61.980000000000004,109.8
face_4048,m,24,557.77,65.54,110.22
face_4049,f,40,954.38,63.92,112.18
face_4050,m,52,595.68,63.26,113.32
face_4051,m,50,281.3,62.86,117.75
face_4052,m,35,362.76,65.26,116.48
face_4053,m,25,419.08,59.73,115.9
face_4054,f,23,450.45,59.27,122.29
face_4055,f,29,423.03,61.760000000000005,114.59
face_4056,m,47,366.61,64.46,115.75
face_4057,f,43,1825.18,55.93,116.25
face_4058,f,28,431.91,64.21,111.1
face_4059,m,26,398.66,64.99,117.4
face_4060,m,19,411.28,60.99,115.95
face_4061,m,59,571.58,63.24,117.14
face_4062,m,60,338.75,65.59,113.87
face_4063,f,46,765.6,64.35,111.36
face_4064,f,38,584.34,62.47,109.64
face_4065,f,56,841.38,61.4,114.08
face_4066,f,58,409.39,62.43000000000001,110.03
face_4067,m,28,997.95,66.82,109.92
face_4068,f,33,1332.24,59.3,109.45
face_4069,f,21,647.43,61.49,111.47
face_4070,m,34,731.83,64.53,112.77
face_4071,m,23,448.73,67.05,110.57
face_4072,f,53,775.33,58.39,116.49
face_4073,f,38,314.47,64.22,114.66
face_4074,f,39,984.36,61.629999999999995,115.74
face_4075,m,55,784.34,66.28,109.75
face_4076,m,56,354.48,63.53,114.23
face_4077,m,30,490.6,61.51,113.51
face_4078,f,23,546.31,58.83,117.02
face_4079,f,30,910.47,57.34,115.56
face_4080,m,27,612.97,62.43,118.75
face_4081,m,43,285.07,63.09,112.18
face_4082,f,49,488.47,56.17,117.35
face_4083,m,40,709.09,63.67,113.26
face_4084,m,47,499.19,58.8,114.08
face_4085,m,46,1630.62,62.25,116
face_4086,m,53,469.45,64.75,113.78
face_4087,f,54,371.57,61.19,112.04
face_4088,f,46,559.89,60.13,110.59
face_4089,m,56,493.69,61.14,115.49
face_4090,f,36,382.47,57.46,118.3
face_4091,m,44,700.34,65.29,113.15
face_4092,f,22,404.71,60.41,118.99
face_4093,m,45,785.67,64.78,114.46
face_4094,f,20,986.79,63.269999999999996,111.39
face_4095,m,35,427.89,58.75,118.62
face_4096,f,43,513.92,60.85,114.1
face_4097,m,35,756.32,65.09,110.82
face_4098,m,52,461.58,60.58,116.91
face_4099,f,24,337.03,59.05,118.91
face_4100,m,60,298.47,63.05,114.38
face_4101,m,60,936.55,60.17,119.92
face_4102,f,25,598.77,62.7,114.45
face_4103,f,53,519.26,58.45,115.17
face_4104,m,20,775.93,62.47,116.18
face_4105,f,30,575.78,62.980000000000004,109.97
face_4106,m,18,482.89,63.58,115.94
face_4107,f,18,353.88,57.96,109.74
face_4108,m,40,464.83,65.48,115.11
face_4109,m,36,231.62,64.24,112.09
face_4110,f,36,742.39,57.2,112.79
face_4111,f,38,891.63,63.81,111.92
face_4112,m,46,313.91,62.25,110.75
face_4113,f,54,618.71,62.3,107.79
face_4114,f,57,463.05,59.96,115.48
face_4115,m,30,408.11,64.88,111.2
face_4116,m,50,542.27,62.52,114.37
face_4117,f,35,648.64,61.95,113.79
face_4118,m,37,760.63,59.32,119.41
face_4119,f,20,654.31,61.81999999999999,109.95
face_4120,m,24,524.63,64.77,116.83
face_4121,m,29,547.21,65.25,112.23
face_4122,f,42,375.86,61.64,110.49
face_4123,m,50,325.42,66.02,113.93
face_4124,m,49,634.22,63.86,113.31
face_4125,m,33,696.43,62.08,115.6
face_4126,f,53,524.39,55.83,118.33
face_4127,f,40,322.97,62.760000000000005,111.79
face_4128,m,39,606.08,65.1,113.9
face_4129,f,24,288.93,63.34,115.63
face_4130,m,25,685.53,66.56,112.39
face_4131,m,27,440.46,64.36,116.11
face_4132,f,34,444.66,66.81,113.13
face_4133,f,43,462.03,60.85,113.67
face_4134,m,36,518.03,64.43,107.96
face_4135,f,39,386.59,62.019999999999996,114.21
face_4136,m,47,568,62.42,115.88
face_4137,m,34,510.71,66.07,110.88
face_4138,m,50,468.96,60.97,117.76
face_4139,f,45,478.98,61.68000000000001,115.82
face_4140,m,33,358.26,65.16,114.8
face_4141,f,39,532.55,56.56,118.03
face_4142,m,37,764.03,66.8,111.62
face_4143,m,25,550.46,65.31,111.94
face_4144,m,18,696.27,64.66,112.23
face_4145,f,25,536.57,61.11,111.61
face_4146,m,45,349.57,63.25,109.99
face_4147,m,51,454.19,59.96,116.26
face_4148,f,52,739.9,58.88,115.3
face_4149,m,32,784.48,59.96,117.15
face_4150,m,39,465.28,65.24,113.36
face_4151,f,58,928.98,59.15,115.27
face_4152,f,55,441.82,63.269999999999996,111.47
face_4153,m,28,533.7,66.93,109.64
face_4154,m,60,580.38,61.8,113.88
face_4155,m,40,506.84,65.71,109.7
face_4156,f,60,298.42,63.25,117.58
face_4157,f,41,501.55,61.95,115.57
face_4158,f,54,1608.52,59.75,116.85
face_4159,f,49,443.4,61.95,110.3
face_4160,m,44,587.55,65.99,110.92
face_4161,m,50,399.91,69.59,111.65
face_4162,m,28,437.26,65.94,107.06
face_4163,m,52,348.18,60.3,115.55
face_4164,m,37,859.52,59.6,115.5
face_4165,m,26,329.17,61.4,117.4
face_4166,f,34,524.47,62.980000000000004,115.91
face_4167,f,21,440.78,56.89,114.41
face_4168,f,19,404.67,62.78,111.92
face_4169,f,50,265.99,54.47,120.58
face_4170,f,50,371.31,59.84,119.38
face_4171,f,57,514.7,60.64,112.07
face_4172,f,40,576.15,61.67,111.38
face_4173,f,24,372.7,64.54,112.12
face_4174,m,23,761.93,68.24,109.65
face_4175,m,51,484.45,64.88,112.87
face_4176,m,55,764.11,67.7,111.46
face_4177,m,44,346.87,65.99,111.95
face_4178,f,18,371.85,64.3,112.79
face_4179,f,52,525.25,65.01,110.93
face_4180,m,31,455.35,62.98,115.37
face_4181,m,29,924.68,63.39,115.54
face_4182,m,31,816.56,60.93,113.06
face_4183,m,30,1058.42,56.9,117.06
face_4184,f,59,414.79,63.019999999999996,113.57
face_4185,m,37,262.29,66.51,111.34
face_4186,f,31,323.15,61.34,111.28
face_4187,f,19,402.04,62.11,116.48
face_4188,m,45,594.78,62.13,114.41
face_4189,f,51,599.17,62.11,110.17
face_4190,f,20,1040.69,61.75,110
face_4191,f,21,513.07,63.709999999999994,113.02
face_4192,m,46,611.18,68.73,107.11
face_4193,f,23,765.22,63.16,115.47
face_4194,m,20,918.93,64.75,110.62
face_4195,f,47,472.42,60.35,113.59
face_4196,f,49,944.25,61.19,114.76
face_4197,f,56,852.44,63.41,110.41
face_4198,f,35,872.86,63.120000000000005,112.37
face_4199,f,31,519.01,59.52,110.56
face_4200,m,52,366.35,61.14,120.6
face_4201,f,33,423.24,65.09,112.07
face_4202,m,31,381.16,64.39,108.61
face_4203,f,18,562.47,57.78,112.09
face_4204,m,57,759.17,62.38,114.91
face_4205,m,29,1004.57,59.02,122.39
face_4206,m,56,566.29,61.45,117.94
face_4207,f,25,1310.69,64.44,114.35
face_4208,f,36,506.14,61.4,114.51
face_4209,m,24,496.32,65.28,111.57
face_4210,f,43,607.07,58.3,118.05
face_4211,m,20,311.31,63.51,108.05
face_4212,m,21,690.31,62.29,115.19
face_4213,f,32,685.38,62.83,119.16
face_4214,m,52,984.58,62.93,113.56
face_4215,m,58,390.94,62.91,113.08
face_4216,m,43,897,60.44,116.72
face_4217,m,54,655.66,64.91,109
face_4218,m,30,388.37,62.77,115.55
face_4219,m,35,385.13,64.23,113.73
face_4220,f,38,361.92,59.65,116.56
face_4221,f,38,572.31,65.53,108.18
face_4222,f,49,728.25,61.989999999999995,113.12
face_4223,f,52,416.71,63.230000000000004,115.6
face_4224,f,21,415.91,58.3,114.61
face_4225,f,47,372.37,59.45,116.03
face_4226,f,24,894.69,61.36,111.25
face_4227,f,27,436.48,57.68,114.6
face_4228,f,44,433.03,59.85,118.44
face_4229,f,28,413.71,63.53,116.64
face_4230,f,55,850.22,62.269999999999996,112.53
face_4231,m,34,580.41,64.13,116.66
face_4232,m,21,703.96,64.17,111.83
face_4233,f,36,424.88,59.74,115.7
face_4234,f,53,473.26,65.98,109.58
face_4235,f,20,612.91,59.97,119.36
face_4236,f,29,382.69,62.64,114.32
face_4237,f,40,374.36,64.19,110.18
face_4238,f,30,514.79,62.650000000000006,105.96
face_4239,f,56,1209.05,59.98,113.82
face_4240,m,23,365.76,63.16,114.81
face_4241,f,60,564.74,63.56999999999999,116.44
face_4242,m,45,975.25,63.46,113.75
face_4243,m,55,362.49,60.6,113.85
face_4244,f,46,351.39,63.019999999999996,112.46
face_4245,f,60,451.8,63.349999999999994,112.24
face_4246,f,56,228.36,64.36,117.29
face_4247,f,41,379.49,61.879999999999995,114.55
face_4248,f,54,325.72,62.739999999999995,110.74
face_4249,f,60,516.24,63.959999999999994,108.15
face_4250,m,34,481,64.84,112.27
face_4251,m,59,490.94,69,109.95
face_4252,m,25,494.66,61.88,120.2
face_4253,f,43,464.96,54.94,117.85
face_4254,m,38,589.74,61.46,122.17
face_4255,m,28,1133.49,62.62,116.47
face_4256,m,24,481.92,65.15,112.51
face_4257,m,42,620.37,66.2,113.07
face_4258,f,52,746.11,64.98,107.47
face_4259,m,49,546.38,60.66,114.1
face_4260,f,53,481.19,63.790000000000006,111.28
face_4261,f,39,736.16,61.17,117.29
face_4262,m,54,1143.71,68.47,111.23
face_4263,m,41,746.01,59.8,121.6
face_4264,f,46,469.5,64.09,111.75
face_4265,m,30,416.67,61.75,115.47
face_4266,m,49,360.31,68.99,114.71
face_4267,f,29,527.82,64.71,116.9
face_4268,f,58,944.65,58.25,115.03
face_4269,m,54,295.23,66.22,112.09
face_4270,m,18,789.53,66.41,111.07
face_4271,m,34,328.3,65.35,116.33
face_4272,f,39,997.66,60.44,115
face_4273,f,52,470.98,60.96,117.68
face_4274,m,27,632.32,64.61,113.04
face_4275,f,24,472.19,62.989999999999995,115.99
face_4276,f,35,308.89,55.64,119.72
face_4277,m,25,499.79,59.2,116.92
face_4278,f,25,817.96,66.75,115.57
face_4279,m,60,713.89,62.85,113.6
face_4280,f,35,568.44,60.74,117.74
face_4281,m,40,948.7,65.96,109.83
face_4282,m,40,341.79,66.93,107.89
face_4283,m,50,434.59,65.25,112.27
face_4284,f,38,857.27,66.18,112.39
face_4285,f,24,525.56,60.92,113.56
face_4286,m,18,602.97,61.19,112.93
face_4287,f,19,549.69,61.19,112.91
face_4288,m,42,335.48,65.49,113.52
face_4289,f,33,940.73,55.32,117.75
face_4290,f,53,495.73,67.4,109.99
face_4291,f,30,496.12,61.510000000000005,112.25
face_4292,f,59,405.39,60.64,116.01
face_4293,f,42,565.83,64.62,108.3
face_4294,f,37,1003.07,60.14,114.38
face_4295,f,42,589.56,58.81,116.83
face_4296,f,40,623.15,60.43,112.61
face_4297,m,45,368.96,64.81,114.15
face_4298,m,34,517.83,63.11,120.71
face_4299,m,52,562.66,67.1,108.67
face_4300,m,37,571.88,59.11,112.97
face_4301,f,56,609.4,64.4,109.09
face_4302,m,25,513.59,61.01,115.18
face_4303,f,41,855.61,57.05,116.98
face_4304,m,38,663.6,69.16,105.24
face_4305,m,55,546.99,63.37,113.35
face_4306,m,53,820.33,65.16,113.11
face_4307,m,24,373.96,60.69,109.15
face_4308,m,60,550.38,61.07,113.88
face_4309,m,23,521.01,60.11,115.88
face_4310,m,49,708.93,60.49,117.08
face_4311,f,32,609.46,62.519999999999996,118.51
face_4312,m,21,539.72,63.23,119.82
face_4313,f,33,709.04,63.519999999999996,113.53
face_4314,f,25,667.74,63.959999999999994,112.32
face_4315,f,25,852.03,60.56,112.07
face_4316,m,38,434.35,64.82,113.75
face_4317,m,33,626.66,64.9,111.54
face_4318,m,58,383.6,67.28,112.82
face_4319,m,21,326.87,59.77,117.13
face_4320,m,23,329.2,67.25,107.41
face_4321,m,28,507.62,62.92,114.07
face_4322,f,54,300.02,61.06,113.23
face_4323,f,53,525.65,56.15,121.56
face_4324,f,55,658.44,61.7,115.35
face_4325,f,38,680.51,63.260000000000005,114.73
face_4326,m,53,614.21,61.41,114.2
face_4327,m,38,430.29,63.3,112.35
face_4328,f,47,504.67,59.16,117.38
face_4329,m,57,372.64,63.21,111.92
face_4330,m,30,604.73,67.54,113.01
face_4331,f,40,733.2,62.269999999999996,114.96
face_4332,m,37,756,66.3,116.07
face_4333,m,29,345.02,66.63,116.29
face_4334,m,22,484.12,64.94,116.58
face_4335,m,53,377.6,65.82,113.42
face_4336,m,47,432.82,61.2,115.05
face_4337,m,33,536.82,61.79,118.18
face_4338,m,39,659.07,64.92,109.69
face_4339,f,54,540.45,60.29,116.37
face_4340,f,38,668.41,61.94,114.91
face_4341,f,21,678.78,59.64,108.61
face_4342,f,60,405.95,63.019999999999996,115.05
face_4343,f,44,623.31,59.2,117.51
face_4344,m,30,629.58,58.85,121.69
face_4345,f,38,284.57,60.64,112.01
face_4346,f,31,522.31,63.989999999999995,111.28
face_4347,m,48,374.43,63.68,113.01
face_4348,m,47,334.4,65.69,109.5
face_4349,m,23,819.88,64.83,119.94
face_4350,f,33,499.08,63.31,112.29
face_4351,f,50,482.82,60.96,115.32
face_4352,f,32,848.97,59.82,115.51
face_4353,f,21,286.99,58.25,117.2
face_4354,f,20,363.46,65.96,108.06
face_4355,m,19,1436.69,67.34,109.39
face_4356,m,52,561.23,66.48,107.48
face_4357,f,18,560.2,60.13,117.56
face_4358,f,34,838.62,68.13,106.82
face_4359,m,18,576.02,65.02,117.28
face_4360,f,56,514.13,59.67,115.51
face_4361,f,47,738.99,59.5,113.05
face_4362,m,22,730.16,63.03,112.74
face_4363,f,50,656.38,60.71,117.43
face_4364,f,53,520.58,67.97,112.69
face_4365,m,42,641.49,66.48,109.18
face_4366,m,48,616.63,66.9,110.24
face_4367,f,39,464.81,62.3,109.87
face_4368,f,33,736.93,64.42,115.78
face_4369,f,40,612.96,60.59,110
face_4370,m,32,398.35,63.79,110.71
face_4371,f,56,1069.07,60.25,113.12
face_4372,m,50,425.46,61.98,117.26
face_4373,f,52,526.31,61.36,109.97
face_4374,f,43,609.1,65.06,110.31
face_4375,f,23,662.05,61.61,112.72
face_4376,m,31,853.92,63.8,114.55
face_4377,f,22,400.92,62.53,113.46
face_4378,m,40,654.32,65.23,112.83
face_4379,f,31,504,64.19,113.21
face_4380,f,23,602.94,58.59,117.16
face_4381,m,50,752.76,65.19,109.96
face_4382,f,18,460.1,63.900000000000006,105.36
face_4383,m,54,1104.36,63.55,116.69
face_4384,f,20,613.17,64.38,115.39
face_4385,f,21,1039.53,62.84,112.94
face_4386,m,44,549.46,59.72,118.87
face_4387,m,48,488.1,66.46,108.57
face_4388,m,45,460.17,59.54,115.46
face_4389,f,35,559.47,61.49,113.26
face_4390,m,32,464.69,62.99,112.64
face_4391,f,34,552.72,64.11,111.17
face_4392,f,30,372.12,59.62,113.47
face_4393,m,48,606.46,67.48,109.82
face_4394,m,36,517.57,66.02,114.84
face_4395,f,20,569.27,57.6,118.67
face_4396,m,55,490.54,67.29,109.86
face_4397,f,51,458.65,61.25,112.59
face_4398,m,34,582.94,66.58,110.25
face_4399,f,47,641.24,61.36,119.32
face_4400,m,31,358.93,62.49,116.18
face_4401,m,34,602.95,60.09,120.29
face_4402,f,54,1006.08,65.52,108.46
face_4403,f,39,480.94,63.89,113.08
face_4404,m,58,701.77,64.16,117.18
face_4405,m,23,752.67,62.75,119.43
face_4406,m,57,674.07,66.14,114.63
face_4407,m,29,427.57,68.1,111.51
face_4408,m,57,348.22,68.13,108.6
face_4409,m,33,332.7,61.57,116.21
face_4410,f,18,505.5,54.84,121.64
face_4411,f,21,308.93,58.58,116.75
face_4412,f,30,757.02,59.81,116.35
face_4413,m,23,896.53,63.08,117.28
face_4414,m,21,348.01,62.48,112.23
face_4415,m,46,270.92,67.94,115.58
face_4416,f,40,242.1,62.75,114.25
face_4417,m,52,529.47,65.07,111.27
face_4418,m,32,526.07,64.83,112.09
face_4419,m,46,682.5,63.26,115.17
face_4420,f,59,519.9,62.7,109.66
face_4421,f,55,388.26,61.2,112.27
face_4422,m,43,341.79,64.07,115.88
face_4423,f,55,525.6,63.480000000000004,110.12
face_4424,f,27,642.96,59.27,112.99
face_4425,f,51,605.11,58.07,115.8
face_4426,m,49,1426.68,66.55,111.95
face_4427,f,36,1359.63,57.91,121.68
face_4428,f,54,507.39,62.290000000000006,113.97
face_4429,m,51,375.23,63.04,116.57
face_4430,f,47,470.14,61.56,113.84
face_4431,m,23,706.48,61.93,115.2
face_4432,f,36,1165.93,65.45,105.28
face_4433,f,54,455.55,63.72,115.84
face_4434,f,31,666.78,60.83,115.28
face_4435,f,58,353.26,60.34,112.55
face_4436,f,28,904.47,62.18000000000001,114.89
face_4437,f,39,404.33,61.01,114.65
face_4438,m,37,411.7,60.52,118.48
face_4439,f,20,418.2,63.91,113.01
face_4440,f,46,365.67,59.35,113.25
face_4441,m,48,376.26,64.44,113.63
face_4442,f,39,562.87,62.2,114.09
face_4443,m,45,405.48,63.39,111.98
face_4444,f,53,419.72,62.67,112.14
face_4445,f,44,828.79,57.16,116.64
face_4446,f,51,485.28,58.3,113.91
face_4447,f,45,798,60.11,114.5
face_4448,f,60,548.23,60.51,113.99
face_4449,f,50,315.51,55.45,117.57
face_4450,f,38,298.97,63.41,109.22
face_4451,f,29,624.5,62.620000000000005,108.99
face_4452,f,24,745.65,59.15,118.4
face_4453,m,25,288.44,65.69,112.71
face_4454,m,27,391.62,65.1,116.19
face_4455,f,58,557.83,60.73,116.66
face_4456,m,52,560.58,63.92,112.45
face_4457,m,32,637.07,62.54,114.37
face_4458,f,38,703.19,62.650000000000006,113.76
face_4459,m,19,596.06,63.91,115.28
face_4460,m,24,760.36,61.9,118.68
face_4461,m,54,449.05,63.66,111.26
face_4462,f,19,1241.6,65.6,110.47
face_4463,m,31,575.45,64.76,118.8
face_4464,f,20,856.95,60.53,116.13
face_4465,f,55,447.96,68.07,109.39
face_4466,f,24,512.63,64.54,108.66
face_4467,f,45,715.74,57.78,121.25
face_4468,f,60,385.2,62.650000000000006,114.22
face_4469,m,37,515.95,67.38,114.23
face_4470,m,37,463.77,66.68,116.33
face_4471,f,23,491.77,62.980000000000004,109.59
face_4472,f,53,526.47,65.19,112.93
face_4473,f,60,336.11,60.71,116.48
face_4474,f,22,263.44,61.620000000000005,116.33
face_4475,m,53,583.06,64.98,112.79
face_4476,f,27,519.82,59.49,111.14
face_4477,m,25,459.88,65.7,108.63
face_4478,f,54,542.53,64.8,110.23
face_4479,m,20,388.47,67.79,109.42
face_4480,m,27,443.34,63.21,113.32
face_4481,m,59,1076.56,60.59,116.22
face_4482,m,32,374.08,61.99,113.11
face_4483,m,25,389.66,62.54,115.97
face_4484,m,33,670.87,62.43,117.48
face_4485,f,23,489.85,63.36,109.09
face_4486,m,35,411.04,65.49,116.66
face_4487,m,57,1005.07,62.84,118.12
face_4488,m,44,873.11,59.44,119.6
face_4489,f,53,462.03,58.69,120.02
face_4490,f,33,972.19,61.46,112.34
face_4491,f,44,639.3,63.599999999999994,112.86
face_4492,m,46,547.56,66.49,112.74
face_4493,m,49,424.31,60.62,115.95
face_4494,m,42,474.69,67.63,112.42
face_4495,m,24,508.86,59.36,124.75
face_4496,m,51,772.99,62.32,116.13
face_4497,m,19,585.42,61.06,113.92
face_4498,f,42,548.37,64.24,116.57
face_4499,m,58,280.94,61.07,122.42
face_4500,m,44,543.86,65.66,115.44
face_4501,f,30,391.35,60.07,117.15
face_4502,f,29,427.89,64.58,110.64
face_4503,f,41,610.67,55.16,118.17
face_4504,f,29,489.92,61.11,117.23
face_4505,f,23,622.21,58.69,110.62
face_4506,m,43,637.28,64.26,111.94
face_4507,f,28,554.03,60.45,119.06
face_4508,f,59,852.99,65.33,110.26
face_4509,m,56,538.48,66.26,110.94
face_4510,m,22,469.74,64.37,114.45
face_4511,m,40,421.02,63.12,112.55
face_4512,f,27,776.12,57.58,117.02
face_4513,m,49,660.24,64.79,114.62
face_4514,f,22,465.29,63.44,115.14
face_4515,m,25,300.02,62.72,113.67
face_4516,m,60,1057.21,62.28,113.85
face_4517,m,25,717.51,63.04,115.77
face_4518,f,24,1076.81,62.760000000000005,117.88
face_4519,m,42,724.5,67.15,106.63
face_4520,m,28,1180.73,67.3,108.91
face_4521,f,58,321.57,60.94,112.88
face_4522,f,41,815.51,56.69,121.45
face_4523,m,25,330.9,64.33,116.27
face_4524,m,39,302.53,67.05,112.51
face_4525,f,20,655.18,60.38,114.4
face_4526,m,48,968.5,65.44,113.08
face_4527,m,21,368.46,59.69,116.92
face_4528,f,57,433.87,59.35,114.99
face_4529,f,48,549.68,66.41,110.65
face_4530,m,20,642.56,63.65,120.3
face_4531,m,57,662.03,68.94,109.76
face_4532,f,34,775.41,62.92,116.58
face_4533,m,54,1148.55,60.72,117.24
face_4534,m,60,791.99,63.68,113.75
face_4535,f,31,361.72,59.74,118.71
face_4536,f,59,550.46,58.19,115.41
face_4537,f,49,471.63,61.769999999999996,117.86
face_4538,m,53,606.98,61.71,117.07
face_4539,m,40,584.57,61.31,114.34
face_4540,f,29,447,65.02,113.96
face_4541,f,22,396.95,60.56,111.9
face_4542,f,42,313.53,60.49,113.47
face_4543,m,37,520.54,66.79,112.02
face_4544,f,23,327.26,59.88,120.51
face_4545,f,48,685.95,62.010000000000005,115.77
face_4546,f,53,401.95,61.879999999999995,108.76
face_4547,f,56,999.27,62.39,116.06
face_4548,f,40,523.03,63.239999999999995,111.69
face_4549,m,51,358.05,66.69,112.37
face_4550,m,53,525.26,63.66,114.3
face_4551,f,45,776.11,63.019999999999996,113.99
face_4552,f,59,461.81,63.39,110.73
face_4553,f,49,733.39,63,114.91
face_4554,m,50,608.6,64.57,113.66
face_4555,f,22,447.77,63.84,112.63
face_4556,m,55,486.05,60.09,116.5
face_4557,f,48,575.65,63.17,111.37
face_4558,f,52,380.67,58.4,116.14
face_4559,m,58,276.99,62.57,118.02
face_4560,f,51,717.21,57.48,114.36
face_4561,m,32,631.65,67.57,110.05
face_4562,m,31,417.96,61.23,113.91
face_4563,f,33,625.47,59.2,113.2
face_4564,f,48,868.18,60.63,119.18
face_4565,m,59,384.76,63.78,115.59
face_4566,f,41,729.28,59.41,114.78
face_4567,m,58,493.59,64.78,116.6
face_4568,f,45,660.28,61.32,120.47
face_4569,f,37,465.37,60.97,109.95
face_4570,f,54,451.52,64.21,109.94
face_4571,f,50,176.93,61.64,113.22
face_4572,m,27,400.38,59.95,116.87
face_4573,m,33,484.04,60.78,117.4
face_4574,f,52,335.59,59.28,112.33
face_4575,m,47,399.59,69.11,110.93
face_4576,m,39,279.32,67.16,114.32
face_4577,f,60,382.27,61.66,120.3
face_4578,m,39,810.98,63.01,113.3
face_4579,m,58,745.92,67.34,111.81
face_4580,f,37,616.43,56.53,117.11
face_4581,f,25,463.02,55.63,121.23
face_4582,f,36,581.87,62.599999999999994,111.43
face_4583,f,26,659.75,59.64,115.95
face_4584,m,53,650.01,62.2,115.98
face_4585,m,28,282.02,61.01,115.96
face_4586,m,26,415.98,61.53,114.31
face_4587,f,32,480.74,60.92,116.92
face_4588,m,18,438.63,61.27,119.21
face_4589,f,43,613.81,66.96,109
face_4590,f,25,596.42,65.43,108.13
face_4591,m,21,475.43,63.95,113.57
face_4592,f,28,441.34,61.93000000000001,113.64
face_4593,f,56,346.85,64.63,107.3
face_4594,m,28,453.69,61.63,109.18
face_4595,m,25,422.9,63.73,111.54
face_4596,m,38,754.09,64.86,113.71
face_4597,f,59,391.82,60.77,114.31
face_4598,f,43,490.61,61.12,110.04
face_4599,f,47,412.62,61.83,109.82
face_4600,m,28,833.95,65.52,114.6
face_4601,m,58,507.09,64.36,105.8
face_4602,m,53,729.36,62.8,112.26
face_4603,f,22,470.64,61.69,112.75
face_4604,m,44,746.4,65.33,111.85
face_4605,f,25,618.29,56.12,119.55
face_4606,m,21,622.79,68.09,108.58
face_4607,m,56,842.36,61.61,115.56
face_4608,m,22,627.63,60.67,118.57
face_4609,f,24,536.41,62.81999999999999,110.91
face_4610,m,51,556.92,64.37,109.5
face_4611,f,25,572.66,59.85,116.03
face_4612,m,54,663.32,62.71,113.65
face_4613,m,32,517.87,63.63,111.3
face_4614,f,21,716.42,60.34,108.48
face_4615,f,36,468.81,65.84,114.25
face_4616,f,41,777.58,61.61,114.7
face_4617,f,45,1030.67,66.76,110.01
face_4618,f,47,438.12,62.69,109.71
face_4619,f,44,507.85,61.78,108.85
face_4620,f,32,807.08,62.72,109.31
face_4621,m,29,722.14,65.95,117.73
face_4622,f,53,405.81,63.61,115.46
face_4623,m,36,531.23,62.21,115.49
face_4624,m,39,503.39,62.78,119.7
face_4625,m,53,919.39,66.76,111.28
face_4626,f,27,369.53,57.7,114.49
